date,nav
09-03-2015,8763.30
05-03-2015,8933.60
04-03-2015,8913.00
03-03-2015,8991.40
02-03-2015,8948.50
28-02-2015,8884.50
27-02-2015,8836.35
26-02-2015,8670.95
25-02-2015,8756.00
24-02-2015,8754.20
23-02-2015,8749.15
20-02-2015,8826.35
19-02-2015,8874.85
18-02-2015,8854.30
16-02-2015,8796.35
13-02-2015,8800.20
12-02-2015,8714.75
11-02-2015,8623.85
10-02-2015,8547.70
09-02-2015,8500.40
06-02-2015,8637.75
05-02-2015,8688.45
04-02-2015,8713.95
03-02-2015,8751.30
02-02-2015,8798.20
30-01-2015,8794.95
29-01-2015,8924.30
28-01-2015,8893.30
27-01-2015,8881.00
23-01-2015,8811.65
22-01-2015,8734.60
21-01-2015,8705.00
20-01-2015,8673.10
19-01-2015,8548.30
16-01-2015,8512.00
15-01-2015,8486.20
14-01-2015,8286.45
13-01-2015,8305.30
12-01-2015,8327.05
09-01-2015,8288.95
08-01-2015,8248.80
07-01-2015,8112.35
06-01-2015,8133.90
05-01-2015,8383.35
02-01-2015,8399.90
01-01-2015,8295.55
31-12-2014,8290.45
30-12-2014,8251.10
29-12-2014,8237.65
26-12-2014,8188.45
24-12-2014,8159.65
23-12-2014,8240.35
22-12-2014,8298.90
19-12-2014,8203.95
18-12-2014,8145.80
17-12-2014,7995.85
16-12-2014,8031.05
15-12-2014,8193.85
12-12-2014,8202.65
11-12-2014,8276.45
10-12-2014,8340.50
